stopid,stopname,lat,lon
10074389,"Rua Engenheiro José Márcio Paschoalino, 91",-21.80181249,-43.36004644
10074400,"Rua E1, 15",-21.80242157,-43.36020908
10070027,"Rua Ibitiguaia, 1020",-21.78836217,-43.35220396
10072624,"Rua Bady Geara, 652",-21.79635875,-43.35390937
10071969,"Rua Deputado Arlindo Zanini, 7",-21.69054131,-43.35019555
10069916,"Avenida Darcy Vargas, 400",-21.79282951,-43.35149765
10074918,"Avenida Pedro Afonso Pinheiro, 26",-21.79966308,-43.35533606
10072634,"Rua Bady Geara, 858",-21.79802895,-43.35460281
10074290,"Avenida Pedro Afonso Pinheiro, 560",-21.79952621,-43.35978317
10070421,"Rua Verissimo Lopes Guimarães, 37",-21.69165927,-43.34603882
10070462,"Rua Amazonas, 167",-21.69285449,-43.35048878
10070475,"Rua Verissimo Lopes Guimarães, 141",-21.6938839,-43.34401298
10070410,"Rua Benjamin Elídio Faria, 425",-21.69429796,-43.34600747
10070478,Rua Verissimo Lopes Guimarães,-21.6919632,-43.34474791
10070426,"Rua Amazonas, 39",-21.6933488,-43.35124207
10070433,"Rua Franklin Soares Ferreira, 85",-21.69217873,-43.3507309
10070405,"Rua Benjamin Elídio Faria, 159",-21.69261378,-43.3464365
10070494,"Rua Verissimo Lopes Guimarães, 249 - Ponto Final da Vila Montanhesa",-21.69478226,-43.3441925
10070436,"Rua Amazonas, 219",-21.69210625,-43.34980238
10070435,"Rua Amazonas, 355",-21.6918869,-43.34892273
11939614,"Rua Rio de Janeiro, 140",-21.69124266,-43.3489316
10070399,"Rua Amazonas, 665",-21.69439359,-43.34710872
10070442,"Rua Amazonas, 491",-21.692276,-43.34774017
10070401,"Rua Amazonas, 575",-21.69322828,-43.34738791
10070413,"Rua Amazonas, 835",-21.69490051,-43.34625471
10070440,"Rua Amazonas, 360",-21.69207001,-43.34885406
10073951,"Rua Franklin Soares Ferreira, 100",-21.69221392,-43.35095739
10070430,"Rua Franklin Soares Ferreira, 180",-21.69293213,-43.35136485
10070428,"Rua Amazonas, 30",-21.69350624,-43.3514061
10072352,"Rua Verissimo Lopes Guimarães, 140",-21.69392967,-43.34420312
10069856,"Rua César Franco, 431",-21.69422952,-43.35010939
10070455,"Rua Raimundo Pinto, 400",-21.69479493,-43.34885728
10070491,Rua Euvaldo Loures Coelho,-21.69461711,-43.34435719
10070409,"Rua Benjamin Elídio Faria, 356",-21.69340866,-43.34606206
10070502,"Rua Maria de Lourdes, 780",-21.69567108,-43.34680021
10070395,"Rua Amazonas, 840",-21.69505119,-43.34604645
10070445,"Rua Amazonas, 520",-21.69261698,-43.34778356
10182380,"Rua Maria de Lourdes, 725",-21.69555728,-43.34683748
10070487,"Rua Amazonas, 730",-21.69475425,-43.34719897
10070450,"Rua Maria Aparecida, 430",-21.69474192,-43.35095388
10070418,"Rua Verissimo Lopes Guimarães, 42",-21.69182231,-43.34599304
10070481,"Rua Verissimo Lopes Guimarães, 106",-21.69269188,-43.34447968
10070439,"Rua Amazonas, 170",-21.69290912,-43.35032654
10070404,"Rua Amazonas, 600",-21.69352341,-43.34748888
10070497,"Rua Maria de Lourdes, 507",-21.69512263,-43.34936637
10070423,"Rua Benjamin Elídio Faria, 210",-21.692288,-43.34640574
10070483,"Rua Amazonas, 1133",-21.69225883,-43.34587121
10073078,"Rua Otacílio Esteves da Silva, 85",-21.71219759,-43.36241606
10073205,"Rua Otacílio Esteves da Silva, 565",-21.71139846,-43.36202637
10073091,"Rua Otacílio Esteves da Silva, 54",-21.71442115,-43.36485338
10073100,"Rua Otacílio Esteves da Silva, 99",-21.71321133,-43.36353803
10072398,"Rua Joaquim Borges Pereira, 562",-21.70807698,-43.3662095
10072447,"Rua Joaquim Borges Pereira, 155",-21.70896523,-43.36740871
10072395,"Rua Joaquim de Castro, 579",-21.70987689,-43.36585688
10072461,"Rua Joaquim Borges Pereira, 150",-21.7088453,-43.36740088
10072453,"Rua 9 de Julho, 250",-21.70960654,-43.3643074
10072436,"Rua 9 de Julho, 120",-21.70970529,-43.36347866
10072444,"Rua 9 de Julho, 40",-21.70988089,-43.36255467
10072451,"Rua 9 de Julho, 312",-21.70954047,-43.36525499
10072449,"Rua Joaquim Borges Pereira, 20",-21.70937932,-43.36630416
10072584,"Rua da Colina, 216",-21.71054164,-43.36208737
10073156,"Rua Joaquim de Castro, 363",-21.71039009,-43.36445999
10182381,"Rua Verônica Freguglia, 247",-21.68830492,-43.31452693
10072354,Rua Verônica Freguglia,-21.68335589,-43.32499612
10074471,"Rua Verônica Freguglia, 42",-21.68616451,-43.31611061
10074466,"Rua Verônica Freguglia, 17",-21.68509483,-43.31882477
10074350,"Rua Verônica Freguglia, 108 - Ponto Final das Granjas Triunfo",-21.69014493,-43.31599141
10074352,"Rua Verônica Freguglia, 247",-21.6882019,-43.31464005
10074353,"Rua Professsor Crisóstomo Ferreira, 111",-21.68428464,-43.31547582
10074354,"Rua Professor Cristóstomo Ferreira, 900",-21.68430892,-43.31428194
10074470,"Rua Verônica Freguglia, 8",-21.68634475,-43.31617808
10074355,"Rua Arlindo Ávila, 76",-21.68530629,-43.31496894
10074472,"Rua Verônica Freguglia, 17",-21.68525545,-43.31871319
10074358,"Rua Professor Cristóstomo Ferreira, 565",-21.68184853,-43.31495535
10071624,Rua Verônica Freguglia,-21.68352843,-43.32496309
10072944,"Rua Detetive Agapito Marques, 65",-21.70406303,-43.33484605
10072934,Rua A,-21.70830536,-43.33127033
10188959,"Rua Maurício Fagundes Resende, 595",-21.71263073,-43.3380507
10072946,"Rua Detetive Agapito Marques, 1630",-21.70407677,-43.33340978
10188960,"Rua Julita Teixeira Gracioso, 244",-21.71397636,-43.33653257
10188957,"Rua Maurício Fagundes Resende, 5",-21.70809674,-43.34092607
10072932,Rua A,-21.70689011,-43.33096599
10072928,Rua A,-21.70838547,-43.33150149
10188958,"Rua Maurício Fagundes Resende, 796",-21.71084651,-43.33894656
10072926,Rua Amarilis com Rua A,-21.70967194,-43.33062303
10073050,"Rua Capitão Vanderlei do Nascimento, 283",-21.71333122,-43.33394623
10188962,"Rua Capitão Vanderlei do Nascimento, 53",-21.70901907,-43.33810514
10188961,"Rua Julita Teixeira Gracioso, 43",-21.7115931,-43.33645747
10072954,"Rua Capitão Vanderlei do Nascimento, 710",-21.71250343,-43.33460164
10073049,"Rua Capitão Vanderlei do Nascimento, 709",-21.71231239,-43.33459246
10072924,Rua A,-21.70699138,-43.33079565
10072925,"Rua Detetive Agapito Marques, 967",-21.70412839,-43.33228529
10188956,Rua Maurício Fagundes Resende,-21.70635619,-43.34154718
10072941,"Rua Detetive Agapito Marques, 970",-21.70430004,-43.33228302
10072949,"Rua Detetive Agapito Marques, 404",-21.70387758,-43.33564117
10073045,"Rua Oliveiro Pires de Carvalho, 1540",-21.70398447,-43.34375381
10072948,"Rua Oliveiro Pires de Carvalho, 390",-21.70400945,-43.33755505
10073053,"Rua Maurício Fagundes Resende, 595",-21.71264267,-43.33820188
10072930,Rua Maurício Fagundes Resende,-21.70642385,-43.34176087
10073059,"Rua Maurício Fagundes Resende, 220",-21.70820877,-43.34101653
10073072,"Rua Maurício Fagundes Resende, 96",-21.71095842,-43.33904958
10073051,"Rua Julita Teixeira Gracioso, 244",-21.71397634,-43.33636927
10073052,"Rua Julita Teixeira Gracioso, 43",-21.71167534,-43.33637083
10073046,"Rua Oliveiro Pires de Carvalho, 20",-21.70374489,-43.34772873
10073061,"Estrada Recanto dos Lagos, 100",-21.7024234,-43.35749674
10073048,"Rua Oliveiro Pires de Carvalho, 66",-21.70368047,-43.3466667
10073058,"Rua Oliveiro Pires de Carvalho, 218",-21.70443344,-43.34186554
10188963,"Rua Capitão Vanderlei do Nascimento, 419",-21.70892437,-43.33799786
10072951,"Rua Oliveiro Pires de Carvalho, 10",-21.70445287,-43.33982718
10071930,"Rua Dom Viçoso, 270",-21.77867317,-43.34886551
10071057,"Rua Doutor Henrique Burnier, 435",-21.74392509,-43.36658251
10074130,"Avenida dos Andradas, 183",-21.75415611,-43.35207748
10071919,"Rua Dom Viçoso, 70",-21.77706952,-43.34776902
10069702,"Rua Santa Terezinha, 355",-21.73952601,-43.36727905
10069675,"Rua Santa Terezinha, 561",-21.73889882,-43.36821866
10071937,"Rua Gilásio Costa de Almeida, 251",-21.77859329,-43.35018873
10074539,"Avenida Rui Barbosa, 11",-21.74700281,-43.36340332
10074446,"Avenida dos Andradas, 555",-21.75141039,-43.35405207
10069693,"Rua Santa Terezinha, 631",-21.73833657,-43.36893624
10069677,"Rua Santa Terezinha, 249",-21.73970955,-43.36545027
10071935,"Rua José do Patrocínio, 361",-21.7792971,-43.34970867
10074445,"Avenida dos Andradas, 811",-21.74975014,-43.3554039
10069700,"Rua Coronel Almeida Novais, 30 - Ponto Final do Santa Terezinha",-21.73752848,-43.36918674
10074541,"Avenida Coronel Vidal, 249",-21.74591255,-43.36540222
10071791,"Rua José do Patrocínio, 137 - Ponto Final da Linha 111",-21.77772268,-43.35054076
10074545,"Avenida dos Andradas, 1103",-21.74868965,-43.35760498
10074596,"Avenida Brasil, 538",-21.74326484,-43.36631393
10074311,"Avenida dos Andradas, 806",-21.74974601,-43.35520018
10071795,"Rua Severiano Sarmento, 277",-21.77702764,-43.34868002
10071799,"Rua Doutor Luiz Antônio Vieira Pena, 51",-21.77501357,-43.35141981
10074503,"Rua Mariano Procópio, 1396",-21.74748482,-43.36150896
10071793,"Rua Severiano Sarmento, 601",-21.77534587,-43.35071134
10069609,"Rua Santa Terezinha, 370",-21.73946105,-43.36684996
10069615,"Rua Tenente Luís de Freitas, 135",-21.73865393,-43.36429977
10070948,"Avenida Rui Barbosa, 1193",-21.73682997,-43.36130786
10071797,"Rua Doutor Luiz Antônio Vieira Pena, 201",-21.7752533,-43.35228729
10071958,"Avenida dos Andradas, 540",-21.75169373,-43.35367584
10071787,"Rua Doutor Luiz Antônio Vieira Pena, 403",-21.77647999,-43.35202909
10069704,"Rua Cabo Ferraz, 163",-21.73774596,-43.36821895
10074505,"Avenida dos Andradas, 1170",-21.74836922,-43.35827637
10073524,"Avenida Rui Barbosa, 1325",-21.73617608,-43.36028207
10070095,"Avenida Rui Barbosa, 1431",-21.73543136,-43.3594526
10069651,"Avenida Rui Barbosa, 22",-21.74662521,-43.36350729
10071960,"Avenida dos Andradas, 236",-21.75346756,-43.35216904
10070967,"Avenida Rui Barbosa, 961",-21.73846567,-43.36293416
10071785,"Rua Pedro Botti, 298",-21.77650073,-43.35119629
10069617,"Rua Santa Terezinha, 246",-21.73956888,-43.36548388
10071905,"Rua Doutor Luiz Antônio Vieira Pena, 866",-21.78027034,-43.34976697
10071902,"Rua Doutor Luiz Antônio Vieira Pena, 1024",-21.78146271,-43.34879839
10071906,"Rua Professor Francisco Sobral, 118",-21.7833118,-43.35010236
10071917,Rua Zélia Lima Guedes - Ponto Final das Linhas 112 e 115 no Mundo Novo,-21.78400109,-43.3492899
10071932,Rua Onofre Mendes,-21.77915192,-43.35087204
10071908,"Rua João Teixeira Lopes, 74",-21.78382091,-43.35013228
10071910,"Rua Professor Francisco Sobral, 42",-21.78290856,-43.34937191
10071915,"Rua João Teixeira Lopes, 45",-21.78377816,-43.35002886
10071912,"Rua Professor Francisco Sobral, 27",-21.7829871,-43.3492946
10071904,"Rua Doutor Luiz Antônio Vieira Pena, 947",-21.78134602,-43.34871697
10071913,"Rua Doutor Luiz Antônio Vieira Pena, 665",-21.77909158,-43.35109597
10071789,"Rua Doutor Luiz Antônio Vieira Pena, 499",-21.77766223,-43.35169464
10071934,"Rua Doutor Luiz Antônio Vieira Pena, 815",-21.77987908,-43.35029298
11939685,"Rua Doutor José Lanziotti, 67",-21.80170701,-43.36218317
11939689,Rua Doutor José Lanziotti,-21.79785585,-43.36155236
11939691,"Avenida Pedro Afonso Pinheiro, 755",-21.7973732,-43.36063134
11939688,Rua Doutor José Lanziotti,-21.79885912,-43.36176469
11939692,"Avenida Pedro Afonso Pinheiro, 701 - Ponto Final da Linha 113",-21.79848436,-43.36012399
11939686,"Rua Doutor José Lanziotti, 624",-21.80086933,-43.36196834
11939680,"Rua Maria Aparecida, 45",-21.69453468,-43.3504686
11939681,"Rua Maria de Lourdes, 517 - Ponto Final da Linha 113",-21.69505851,-43.34902574
11939679,"Rua Maria Aparecida, 377",-21.69337927,-43.34965444
11939682,"Rua Engenheiro José Márcio Paschoalino, 195",-21.80262912,-43.36094606
11939690,"Rua Doutor José Lanziotti, 520",-21.79708333,-43.36109396
11939687,"Rua Doutor José Lanziotti, 11",-21.79978077,-43.36195097
11939678,"Rua Raimundo Pinto, 150",-21.69276579,-43.34916505
11939694,"Rua Engenheiro José Márcio Paschoalino, 825",-21.80078907,-43.36085952
11939693,"Avenida Pedro Afonso Pinheiro, 605",-21.79991743,-43.35988319
11939684,"Rua Eng. José Márcio Paschoalino, 665",-21.80202147,-43.36169171
11939683,"Rua Engenheiro José Márcio Paschoalino, 195",-21.80272126,-43.36086828
10072677,"Rua Alziro Zarur, 985",-21.80679597,-43.35980439
10072675,"Rua Alziro Zarur, 804",-21.80745782,-43.35938943
10072639,"Rua Marciano Pinto, 430",-21.80175209,-43.35572052
10073175,"Rua Mercedes Rodrigues Barreto, 5",-21.71161707,-43.35594607
10072703,"Rua Marciano Pinto, 766",-21.80556213,-43.35733962
10072633,"Rua Bady Geara, 1231",-21.80015373,-43.35547721
10072711,"Rua Marciano Pinto, 930",-21.8068783,-43.35815859
10072555,"Rua Alziro Zarur, 130",-21.80826738,-43.36294401
10072693,"Rua Alziro Zarur, 745",-21.80781206,-43.36028743
10073160,"Rua Mercedes Rodrigues Barreto, 500",-21.71307416,-43.35766292
10072670,"Rua Padre Guilherme Goossens, 160",-21.80635209,-43.35974085
10072669,"Rua Padre Guilherme Goossens, 70",-21.80675556,-43.35893877
10073158,"Rua Mercedes Rodrigues Barreto, 28",-21.7131726,-43.35605848
10072698,"Rua Marciano Pinto, 592",-21.80322456,-43.35572815
10072554,"Rua Alziro Zarur, 675",-21.80827586,-43.36081898
10073212,"Rua Mercedes Rodrigues Barreto, 140",-21.71253644,-43.36111772
10073162,"Rua Mercedes Rodrigues Barreto, 75",-21.71272247,-43.35952759
10072696,"Rua Marciano Pinto, 680",-21.80451202,-43.35657501
10072560,"Rua Alziro Zarur, 25 - Ponto Final das Linhas 114 e 135 no Sagrado Coração de Jesus",-21.80910462,-43.36372985
10073610,"Rua Marciano Pinto, 445",-21.80338065,-43.35559273
10072547,"Rua Marciano Pinto, 1285",-21.80898444,-43.35934365
10072562,"Rua Antônio Francisco Lisboa, 125",-21.80983819,-43.3630668
10072629,"Rua Bady Geara, 1231",-21.79986817,-43.35504711
10072641,"Rua Marciano Pinto, 450",-21.80182648,-43.35562504
10072558,"Rua Antônio Francisco Lisboa, 75",-21.81038422,-43.36198306
10072709,"Rua Marciano Pinto, 817",-21.80574385,-43.35731196
10072694,"Rua Marciano Pinto, 685",-21.80418777,-43.35622025
10188964,"Rua Salvador R Canavio, 60",-21.71171469,-43.36166587
10072953,"Rua Marciano Pinto, 1415",-21.81004227,-43.36056929
10072671,"Rua Marciano Pinto, 935",-21.80692715,-43.35801924
10072117,"Rua Anne Garios, 371",-21.73046236,-43.35790753
10072121,"Rua Paulo Kneipp, 77",-21.72880204,-43.36216736
10072163,"Rua Aurélio Ferreira Salgado, 111",-21.72889342,-43.35753822
10072115,"Rua Paulo Kneipp, 15",-21.72806327,-43.36276615
10071800,"Rua Barão de São Marcelino, 385",-21.77540492,-43.34985137
10072100,"Rua Aurélio Ferreira Salgado, 400",-21.72859383,-43.36010742
10072139,"Rua Aurélio Ferreira Salgado, 260",-21.72866821,-43.35886383
10072140,"Rua Aurélio Ferreira Salgado, 110",-21.72874892,-43.35752654
10072570,"Avenida Barão do Rio Branco, 407",-21.74295558,-43.35429242
10072098,"Rua Aurélio Ferreira Salgado, 520",-21.72814941,-43.36143112
10072118,"Rua José Theodósio Araujo, 58",-21.73077147,-43.35871041
10072161,"Rua Irene Baptista de Oliveira, 177",-21.73088936,-43.35603285
10072116,"Rua José Antônio Mendes, 111",-21.72702815,-43.36160267
10071802,"Rua Barão de São Marcelino, 145",-21.77475768,-43.34754193
10072096,"Rua Thiers Cerutti, 266",-21.72795107,-43.36081696
10071303,"Rua Luz Interior, 405",-21.78446317,-43.35560799
10071305,"Rua Luz Interior, 400",-21.78455353,-43.35581219
10071329,"Rua Ataliba de Barros, 172",-21.78156991,-43.35928091
10071308,"Alameda Pássaros da Polônia, 40",-21.78326425,-43.35795331
10074081,"Alameda Pássaros da Polônia, 545",-21.78509151,-43.35419083
10074083,"Alameda Pássaros da Polônia, 540",-21.78528487,-43.35424602
10071307,"Alameda Pássaros da Polônia, 33",-21.78307213,-43.35795101
10072119,"Rua Antônio Chimico Corrêa, 155",-21.72960945,-43.36018419
10073174,"Rua São João Batista, 761",-21.711689,-43.35500205
10073178,"Rua Sophia Rafael Zacarias, 300",-21.7154122,-43.3546294
10073172,"Rua Sophia Rafael Zacarias, 789",-21.71379028,-43.35373509
10073180,"Rua Sophia Rafael Zacarias, 485 - Ponto Final do Parque Guarani",-21.7141037,-43.354599
10073215,"Rua Afonso Bazarela Barra, 130",-21.71171816,-43.36322999
10072203,"Rua Doutor José Amaro da Silva, 160",-21.71714094,-43.35221851
10073208,"Rua Afonso Bazarela Barra, 227",-21.71086311,-43.36609268
10072205,"Rua Sophia Rafael Zacarias, 89",-21.71657366,-43.35321105
10073176,"Rua Sophia Rafael Zacarias, 151",-21.71658516,-43.35400033
10073202,"Rua Afonso Bazarela Barra, 250",-21.71230316,-43.36432266
10073182,"Rua Sophia Rafael Zacarias, 565",-21.71340727,-43.35448265
10072231,"Rua Doutor José Amaro da Silva, 15",-21.71790276,-43.35134125
10073119,"Rua José Irineu Reis, 38",-21.71037643,-43.3616637
10072548,"Rua Paulo Affonso Tristão, 501 - Ponto Final da Linha 117",-21.72008176,-43.34715724
10073200,"Rua Afonso Bazarela Barra, 995",-21.71217999,-43.3669343
10072442,"Rua Sebastião Pereira Barbosa, 92",-21.70904862,-43.36241594
10073115,"Rua José Irineu Reis, 180",-21.70931903,-43.36121726
10072226,"Rua Paulo Affonso Tristão, 40",-21.71815841,-43.35061646
10073203,"Rua Afonso Bazarela Barra, 96",-21.71229418,-43.36557997
10074384,"Rua Paulo Affonso Tristão, 31",-21.71799721,-43.35058605
10073111,"Rua da Colina, 48",-21.70947838,-43.36206746
10074513,"Rua Paulo Affonso Tristão, 163",-21.71854019,-43.3491745
10071362,"Rua Sebastião Pereira Barbosa, 135",-21.70893596,-43.36247834
10072593,"Rua Humberto Luigi Louisi, 205",-21.71948931,-43.34940184
10072439,"Rua Nestor Mageste Netto, 20",-21.7085532,-43.36257284
10072601,"Rua Humberto Luigi Louisi, 11",-21.72045234,-43.34725141
10072237,"Rua Paulo Afonso Tristão, 115",-21.71936417,-43.34802628
10072233,"Rua Domingos Tavares de Souza, 60",-21.72068196,-43.34778976
10072183,"Rua Domingos Tavares de Souza, 320",-21.71911984,-43.35049427
10072185,"Rua Domingos Tavares de Souza, 160",-21.72020585,-43.34907699
10072283,"Rua Margarida Maria Alves, 90",-21.80462604,-43.35523713
10072199,"Rua Maurício Gonçalves Filgueira, 102",-21.80245082,-43.35743332
10070464,"Rua André dos Santos Rocha, 31 - Ponto Final do Vale Verde",-21.80436707,-43.35413742
10072244,"Rua André dos Santos Rocha, 176",-21.80541039,-43.35353851
10072184,"Rua Doutor José Lanziotti, 187",-21.80316353,-43.3597945
10072287,"Rua Margarida Maria Alves, 230",-21.80550766,-43.35483932
10072281,"Rua Nelson Luis Mascarenhas, 45",-21.8038721,-43.35683048
10072274,"Rua Nelson Luis Mascarenhas, 135",-21.80340735,-43.35781026
10072227,"Rua Geraldo José da Silva, 210",-21.80125714,-43.35825729
10074359,"Rua Doutor José Lanziotti, 277",-21.80348057,-43.36061763
10072285,"Rua José Augusto de Paula, 58",-21.80427975,-43.3555243
10072200,"Rua Geraldo José da Silva, 110",-21.80082893,-43.35705185
10072194,"Rua Nelson Luis Mascarenhas, 225",-21.80285199,-43.3585844
10072193,"Rua Maurício Gonçalves Filgueira, 160",-21.80167256,-43.35707188
10072192,"Rua Maurício Gonçalves Filgueira, 20",-21.80220391,-43.35858214
10072288,"Rua Margarida Maria Alves, 350",-21.80610085,-43.35396194
10072190,"Rua Maurício Gonçalves Filgueira, 240",-21.8019371,-43.35647202
10072257,"Rua André dos Santos Rocha, 94",-21.80481148,-43.35388947
10070908,"Rua Gabriel Gonçalves da Silva, 210",-21.6864401,-43.35566711
10071106,"Rua Trevizani, 45",-21.68558546,-43.36039734
10070996,"Rua Manoel José de Paula, 145",-21.68416903,-43.35483634
10070988,"Rua Archimedes Segantini, 272",-21.68456841,-43.35225141
10072263,"Rua José Augusto de Paula, 100",-21.80408998,-43.3555541
10071032,"Rua Archimedes Segantini, 123",-21.68359682,-43.35306692
10069915,"Rua Archimedes Segantini, 130",-21.68377526,-43.35309601
10071971,"Rua Trevizani, 271",-21.68692103,-43.36181867
10071109,"Rua Trevizani, 19",-21.68656245,-43.3614074
10070982,"Rua Archimedes Segantini, 15",-21.6834092,-43.35448593
10070986,"Rua Archimedes Segantini, 50",-21.68349691,-43.35370636
